LCU,0,31.72,2016-01-04 08:34:50.630
LCU,0,22.40,2016-01-04 08:34:35.330
LCU,0,18.98,2016-01-04 08:38:46.410
LCU,0,115.00,2016-01-04 08:40:41.830
LCU,0,51.28,2016-01-04 08:47:06.140
LCU,0,32.21,2016-01-06 17:00:31.233
LCU,0,180.00,2015-12-31 15:30:03.293
LCU,0,108.14,2016-01-06 18:35:16.690
LCU,0,51.28,2016-01-06 19:30:48.513
LCU,0,317.00,2016-01-06 19:33:22.673
LCU,0,72.09,2015-12-31 16:55:14.607
LCU,0,23.00,2015-12-31 16:55:38.450
LCU,0,100.00,2015-12-31 17:00:31.493
LCU,0,51.28,2015-12-31 17:01:48.813
LCU,0,116.68,2016-01-06 22:28:51.170
LCU,0,61.00,2016-01-06 22:30:48.157
LCU,0,69.52,2015-12-31 17:18:56.920
LCU,0,121.15,2015-12-31 17:25:12.187
LCU,0,40.89,2015-12-31 17:36:08.780
LCU,0,50.00,2015-12-31 17:51:46.810
LCU,0,60.40,2015-12-31 18:00:09.453
LCU,0,98.20,2016-01-06 20:18:49.603
LCU,0,28.16,2015-12-31 18:45:41.780
LCU,0,22.40,2015-12-31 18:46:21.040
LCU,0,120.00,2015-12-31 18:47:37.380
LCU,0,50.00,2016-01-07 08:59:05.380
LCU,0,40.00,2016-01-07 09:04:13.473
LCU,0,118.08,2016-01-07 09:07:10.297
LCU,0,108.14,2015-12-31 20:30:06.547
LCU,0,36.80,2015-12-31 20:54:26.410
LCU,0,69.52,2015-12-31 21:35:14.830
LCU,0,42.16,2015-12-31 19:40:46.937
LCU,0,130.35,2015-12-31 19:58:29.337
LCU,0,300.26,2015-12-31 21:28:03.333
LCU,0,33.04,2016-01-07 16:28:50.373
LCU,0,51.28,2016-01-07 19:10:58.417
LCU,0,60.40,2016-01-07 19:39:49.490
LCU,0,25.67,2016-01-07 19:40:24.683
LCU,0,33.04,2016-01-08 06:06:01.263
LCU,0,25.71,2016-01-07 16:29:38.337
LCU,0,605.08,2016-01-07 16:33:46.860
LCU,0,60.40,2016-01-07 16:34:42.613
LCU,0,51.28,2016-01-07 21:09:27.493
LCU,0,60.40,2016-01-07 21:13:13.010
LCU,0,316.55,2016-01-08 06:56:25.820
LCU,0,539.37,2016-01-08 06:56:53.280
LCU,0,7684.62,2016-01-08 06:57:16.930
LCU,0,54.05,2016-01-07 21:16:38.150
LCU,0,42.16,2016-01-07 21:22:00.720
LCU,0,118.08,2016-01-07 21:25:05.517
LCU,0,7.92,2016-01-07 21:28:53.710
LCU,0,108.14,2016-01-07 21:34:17.030
LCU,0,75.40,2016-01-07 21:35:39.510
LCU,0,108.14,2016-01-07 22:15:51.377
LCU,0,69.52,2016-01-07 22:51:08.850
LCU,0,79.51,2016-01-08 07:15:43.493
LCU,0,36.80,2016-01-08 07:18:48.470
LCU,0,53.00,2016-01-08 07:50:39.610
LCU,0,87.76,2016-01-08 07:51:53.197
LCU,0,69.52,2016-01-05 18:20:22.540
LCU,0,63.95,2016-01-05 18:27:06.090
LCU,0,604.77,2016-01-06 06:50:45.643
LCU,0,48.75,2016-01-07 12:50:07.347
LCU,0,28.78,2016-01-07 12:53:30.150
LCU,0,41.60,2016-01-07 12:57:01.213
LCU,0,42.16,2016-01-07 13:02:31.163
LCU,0,15.86,2016-01-08 14:18:26.593
LCU,0,69.52,2016-01-08 14:34:36.467
LCU,0,12.59,2016-01-05 18:16:48.633
LCU,0,69.52,2016-01-05 20:27:07.510
LCU,0,78.64,2016-01-05 20:49:47.520
LCU,0,87.76,2016-01-07 13:12:25.253
LCU,0,22.40,2016-01-07 13:13:06.843
LCU,0,48.78,2016-01-08 13:27:27.617
LCU,0,53.51,2016-01-08 13:31:55.733
LCU,0,69.52,2016-01-08 13:33:54.783
LCU,0,19.13,2016-01-08 13:34:13.293
LCU,0,98.20,2016-01-05 18:30:53.877
LCU,0,25.67,2016-01-05 18:45:44.267
LCU,0,22.40,2016-01-05 18:57:17.310
LCU,0,49.70,2016-01-05 19:06:42.220
LCU,0,80.00,2016-01-07 13:04:53.730
LCU,0,140.26,2016-01-07 13:45:09.450
LCU,0,118.08,2016-01-07 13:45:32.213
LCU,0,15.86,2016-01-07 13:46:36.793
LCU,0,78.64,2016-01-07 13:47:22.673
LCU,0,25.67,2016-01-07 13:48:46.337
LCU,0,135.26,2016-01-08 12:41:15.987
LCU,0,22.40,2016-01-08 12:51:10.820
LCU,0,42.16,2016-01-08 12:51:48.357
LCU,0,36.80,2016-01-05 18:43:34.683
LCU,0,51.28,2016-01-05 18:57:12.553
LCU,0,28.94,2016-01-05 19:04:27.233
LCU,0,212.13,2016-01-05 19:12:07.453
LCU,0,51.28,2016-01-07 13:19:02.320
LCU,0,44.98,2016-01-07 13:26:40.433
LCU,0,42.16,2016-01-08 14:54:58.253
LCU,0,33.21,2016-01-08 14:58:10.253
LCU,0,19.13,2016-01-08 14:59:47.317
LCU,0,60.40,2016-01-06 04:10:15.630
LCU,0,95.00,2016-01-07 13:53:53.770
LCU,0,65.40,2016-01-07 13:58:57.137
LCU,0,84.82,2016-01-07 14:06:06.923
LCU,0,78.64,2016-01-05 21:17:53.673
LCU,0,112.37,2016-01-05 22:16:57.100
LCU,0,78.64,2016-01-05 22:21:57.007
LCU,0,118.08,2016-01-05 23:15:11.350
LCU,0,78.70,2016-01-07 14:37:37.427
LCU,0,25.18,2016-01-07 14:42:49.913
LCU,0,60.40,2016-01-07 14:47:19.863
LCU,0,171.40,2016-01-07 14:49:00.160
LCU,0,533.24,2016-01-06 07:39:14.677
LCU,0,66.72,2016-01-06 00:41:21.433
LCU,0,42.16,2016-01-06 06:51:10.010
LCU,0,87.76,2016-01-06 06:51:37.663
LCU,0,60.40,2016-01-06 06:52:03.953
LCU,0,56.28,2016-01-07 15:30:19.670
LCU,0,40.85,2016-01-08 14:33:28.070
LCU,0,98.20,2015-12-31 15:12:10.650
LCU,0,28.94,2015-12-31 15:41:02.077
LCU,0,87.76,2015-12-31 15:46:24.400
LCU,0,27.00,2015-12-31 17:06:42.480
LCU,0,40.93,2016-01-06 13:43:43.160
LCU,0,25.67,2016-01-06 14:35:36.600
LCU,0,91.78,2016-01-06 14:37:51.257
LCU,0,19.13,2016-01-05 15:30:27.190
LCU,0,22.40,2016-01-05 15:41:08.767
LCU,0,226.28,2016-01-05 16:02:31.193
LCU,0,148.20,2016-01-05 15:21:59.143
LCU,0,22.40,2016-01-05 16:20:34.653
LCU,0,165.56,2016-01-05 16:25:16.537
LCU,0,69.52,2016-01-05 16:31:26.093
LCU,0,166.35,2016-01-06 17:18:46.970
LCU,0,44.81,2016-01-06 17:25:56.137
LCU,0,100.00,2016-01-06 17:27:08.007
LCU,0,32.21,2016-01-05 15:23:18.873
LCU,0,122.17,2016-01-05 15:24:41.800
LCU,0,25.67,2016-01-05 15:35:33.900
LCU,0,33.96,2016-01-06 15:19:36.210
LCU,0,98.20,2016-01-06 15:21:06.290
LCU,0,14.69,2016-01-06 15:22:34.033
LCU,0,22.40,2016-01-06 15:24:30.523
LCU,0,69.52,2016-01-05 16:10:09.963
LCU,0,118.09,2016-01-05 16:12:37.580
LCU,0,69.52,2016-01-04 16:07:18.780
LCU,0,34.99,2016-01-04 16:10:51.363
LCU,0,78.64,2016-01-04 16:11:23.483
LCU,0,86.53,2016-01-04 16:11:51.003
LCU,0,127.00,2016-01-04 16:13:02.777
LCU,0,78.64,2016-01-04 16:47:56.373
LCU,0,44.98,2016-01-04 16:49:10.130
LCU,0,135.26,2016-01-04 16:52:35.403
LCU,0,59.78,2016-01-04 16:54:49.960
LCU,0,41.80,2016-01-04 16:23:15.753
LCU,0,60.40,2016-01-04 16:23:52.630
LCU,0,118.08,2016-01-04 16:32:29.090
LCU,0,51.28,2016-01-04 16:57:12.860
LCU,0,69.52,2016-01-04 17:28:02.430
LCU,0,25.67,2016-01-04 17:31:07.480
LCU,0,77.17,2016-01-04 17:32:05.837
LCU,0,42.36,2016-01-04 18:22:45.473
LCU,0,98.20,2016-01-04 18:36:54.587
LCU,0,114.00,2016-01-04 18:41:24.047
LCU,0,25.67,2016-01-04 21:40:48.190
LCU,0,87.76,2016-01-04 23:03:51.723
LCU,0,108.14,2016-01-05 00:18:39.277
LCU,0,126.26,2016-01-05 06:30:59.523
LCU,0,28.94,2016-01-07 08:21:04.643
LCU,0,100.92,2016-01-07 08:40:19.470
LCU,0,60.40,2016-01-07 09:12:17.763
LCU,0,44.40,2016-01-07 10:17:23.157
LCU,0,98.00,2016-01-07 10:20:38.880
LCU,0,108.14,2016-01-07 08:21:33.820
LCU,0,32.21,2016-01-07 08:41:54.430
LCU,0,30.84,2016-01-07 10:58:28.330
LCU,0,180.00,2016-01-07 10:59:51.590
LCU,0,112.52,2016-01-07 10:41:58.130
LCU,0,69.52,2016-01-07 11:06:01.133
LCU,0,69.52,2016-01-07 11:39:51.280
LCU,0,149.99,2016-01-07 11:04:47.860
LCU,0,42.16,2016-01-07 11:06:09.910
LCU,0,40.00,2016-01-07 11:17:34.740
LCU,0,136.17,2016-01-07 11:19:09.587
LCU,0,22.40,2016-01-07 11:22:17.620
LCU,0,51.28,2016-01-07 11:22:23.413
LCU,0,69.52,2016-01-07 11:34:32.347
LCU,0,25.67,2016-01-07 11:43:52.137
